hf_town_hash,city,state_id,population,householdIncome,total_income
g71,Bullard,TX,13641.0,71029.0,968906589.0
fzh,Wixom,MI,16782.0,57665.0,967734030.0
7hy,Valley Cottage,NY,8415.0,115000.0,967725000.0
bmi,Oakdale,PA,11595.0,83454.0,967649130.0
oyz,Mantua,NJ,10994.0,87986.0,967318084.0
hep,Newberry,FL,13457.0,71880.0,967289160.0
4yq,Litchfield,NH,8560.0,113000.0,967280000.0
3my,Pomona,NY,10433.0,92708.0,967222564.0
k2h,Cloquet,MN,17131.0,56429.0,966685199.0
uli,Myerstown,PA,15111.0,63924.0,965955564.0
l0e,Hamilton,VA,5482.0,176130.0,965544660.0
6ui,Somerset,PA,18738.0,51524.0,965456712.0
nuh,Sault Sainte Marie,MI,19250.0,50152.0,965426000.0
57q,Highland,NY,12767.0,75590.0,965057530.0
sck,Pittsburg,KS,24498.0,39390.0,964976220.0
1oq,Hudson,NY,17814.0,54159.0,964788426.0
4eq,Centerport,NY,6258.0,154144.0,964633152.0
lw1,Eads,TN,7478.0,128984.0,964542352.0
fli,New Holland,PA,14860.0,64861.0,963834460.0
2nr,Harvey,IL,27863.0,34580.0,963502540.0
4iz,Ocean City,NJ,11065.0,87060.0,963318900.0
h6p,Bogart,GA,13073.0,73663.0,962996399.0
mhq,Mountain Lakes,NJ,4278.0,225069.0,962845182.0
nbt,Manchester,MA,5400.0,178250.0,962550000.0
roi,Grand Bay,AL,15135.0,63566.0,962071410.0
evh,Tecumseh,MI,14534.0,66193.0,962049062.0
clt,Niantic,CT,11597.0,82940.0,961855180.0
hip,Fort Morgan,CO,16248.0,59174.0,961459152.0
frt,Woodbury,CT,9529.0,100850.0,960999650.0
mwp,Cocoa Beach,FL,14131.0,67894.0,959410114.0
ckm,Fairfax,CA,8794.0,109044.0,958932936.0
u5c,Georgetown,IN,11022.0,86988.0,958781736.0
ayl,Springville,AL,11551.0,83002.0,958756102.0
ibk,Morehead,KY,22097.0,43385.0,958678345.0
tlv,Brookhaven,MS,23635.0,40551.0,958422885.0
6ot,Sandwich,MA,9728.0,98497.0,958178816.0
5rl,Kenai,AK,14929.0,64157.0,957799853.0
weh,Delano,MN,9626.0,99444.0,957247944.0
x8i,Jacksonville,AL,20299.0,47152.0,957138448.0
by2,Freeport,TX,19072.0,50180.0,957032960.0
cij,Nashville,NC,16633.0,57532.0,956929756.0
g12,Port Neches,TX,12729.0,75164.0,956762556.0
mgi,Ridley Park,PA,11379.0,84063.0,956552877.0
of2,Whitehouse,TX,13952.0,68539.0,956256128.0
cjr,Mountain Home,ID,20868.0,45818.0,956130024.0
2ij,North Wilkesboro,NC,21281.0,44904.0,955602024.0
u2i,Barre,VT,16326.0,58483.0,954793458.0
2si,Bay Minette,AL,21598.0,44206.0,954761188.0
dj0,Coweta,OK,15388.0,62026.0,954456088.0
c9v,Perryville,MO,16806.0,56790.0,954412740.0
s2y,Annville,PA,12565.0,75942.0,954211230.0
znt,Topsfield,MA,6613.0,144258.0,953978154.0
m0c,Wadsworth,IL,9511.0,100296.0,953915256.0
by0,New Carlisle,OH,16809.0,56706.0,953171154.0
3rj,Southern Pines,NC,15110.0,63051.0,952700610.0
zua,Hermitage,PA,15949.0,59662.0,951549238.0
asq,East Greenbush,NY,9725.0,97734.0,950463150.0
u42,Silsbee,TX,16744.0,56761.0,950406184.0
5ua,Huntingdon,PA,18469.0,51447.0,950174643.0
hxm,Paradise,CA,19112.0,49681.0,949503272.0
moz,Dunn,NC,23091.0,41114.0,949363374.0
eu2,Los Fresnos,TX,17999.0,52703.0,948601297.0
lhy,Thornwood,NY,5587.0,169740.0,948337380.0
guq,Maywood,NJ,9626.0,98511.0,948266886.0
dgv,Natchez,MS,30733.0,30832.0,947559856.0
om2,Hereford,TX,18706.0,50635.0,947178310.0
x6t,Millis,MA,8288.0,114255.0,946945440.0
1om,Templeton,CA,9465.0,99989.0,946395885.0
klu,Geismar,LA,8869.0,106699.0,946313431.0
ayh,Huntington Woods,MI,6303.0,150114.0,946168542.0
lya,Scappoose,OR,12161.0,77784.0,945931224.0
6up,Alachua,FL,14867.0,63580.0,945243860.0
3gq,Ho Ho Kus,NJ,4096.0,230682.0,944873472.0
4kp,Woodland Park,CO,13119.0,72013.0,944738547.0
lfj,Eaton,OH,15304.0,61719.0,944547576.0
ca3,Inwood,WV,13517.0,69877.0,944527409.0
m7a,Little River,SC,18269.0,51673.0,944014037.0
xjm,Larkspur,CA,6910.0,136604.0,943933640.0
7fp,Chickamauga,GA,17145.0,55047.0,943780815.0
zrc,Oak Brook,IL,9763.0,96531.0,942432153.0
jct,Magnolia,DE,11448.0,82148.0,940430304.0
aby,Dresher,PA,6545.0,143636.0,940097620.0
bqt,Durham,CT,7196.0,130635.0,940049460.0
cwx,Whitewater,WI,19484.0,48237.0,939849708.0
3lq,Stratham,NH,7430.0,126382.0,939018260.0
4mj,Roanoke Rapids,NC,24571.0,38209.0,938833339.0
inq,Lagrangeville,NY,8882.0,105673.0,938587586.0
as0,Pryor,OK,17255.0,54394.0,938568470.0
63q,Clinton,NY,11585.0,80827.0,936380795.0
q8t,Sherborn,MA,4324.0,216406.0,935739544.0
qct,Claymont,DE,15379.0,60841.0,935673739.0
yng,Bonner Springs,KS,12330.0,75824.0,934909920.0
48y,Hollidaysburg,PA,14374.0,65029.0,934726846.0
e8c,New Haven,IN,16653.0,56126.0,934666278.0
iq0,Middlefield,OH,15369.0,60771.0,933989499.0
4dz,King,NC,17286.0,54024.0,933858864.0
ifu,Belmont,MI,10924.0,85469.0,933663356.0
9mk,Mcpherson,KS,15454.0,60406.0,933514324.0
eit,Middlebury,CT,7734.0,120697.0,933470598.0
78p,Forsyth,GA,16467.0,56675.0,933267225.0
3ta,North Bend,OR,14434.0,64608.0,932551872.0
snk,Vine Grove,KY,14678.0,63514.0,932258492.0
9kz,Lovington,NM,14836.0,62815.0,931923340.0
1cz,Edgewood,NM,15012.0,62058.0,931614696.0
1ct,Milton,DE,12902.0,72193.0,931434086.0
qmt,Plantsville,CT,9897.0,94092.0,931228524.0
w5u,White Plains,MD,8400.0,110859.0,931215600.0
5qp,Conifer,CO,8605.0,108193.0,931000765.0
hrm,Cottonwood,CA,14624.0,63606.0,930174144.0
vxc,Corydon,IN,16279.0,57135.0,930100665.0
xsv,Greenwood,MO,9114.0,102033.0,929928762.0
z4u,Poolesville,MD,6129.0,151667.0,929567043.0
8m3,Roy,WA,11495.0,80864.0,929531680.0
l8g,Augusta,KS,14447.0,64320.0,929231040.0
7nv,Pacific,MO,15352.0,60520.0,929103040.0
6th,Greenville,MI,17573.0,52861.0,928926353.0
2mj,Richlands,NC,19020.0,48806.0,928290120.0
39y,Kittanning,PA,16645.0,55758.0,928091910.0
w7a,Lugoff,SC,16162.0,57409.0,927844258.0
9ym,Bishop,CA,14423.0,64330.0,927831590.0
bey,Belle Vernon,PA,15243.0,60864.0,927749952.0
veu,Dunkirk,MD,6950.0,133468.0,927602600.0
q9r,Hickory Hills,IL,13831.0,67062.0,927534522.0
a8t,South Hamilton,MA,8048.0,115203.0,927153744.0
x6z,Canton,NC,18095.0,51233.0,927061135.0
uhr,Burley,ID,17737.0,52258.0,926900146.0
5r1,Spearfish,SD,16681.0,55560.0,926796360.0
2cp,Rifle,CO,13758.0,67309.0,926037222.0
3eq,Center Moriches,NY,7357.0,125815.0,925620955.0
cga,Ellwood City,PA,16285.0,56800.0,924988000.0
rjj,Jamestown,ND,17657.0,52365.0,924608805.0
25j,Chesterland,OH,10928.0,84566.0,924137248.0
v3y,Blandon,PA,8949.0,103265.0,924118485.0
shx,Tomah,WI,15822.0,58359.0,923356098.0
mgr,Haiku,HI,10889.0,84789.0,923267421.0
2uq,Milltown,NJ,8420.0,109531.0,922251020.0
gbw,Plattsmouth,NE,13034.0,70734.0,921946956.0
m3i,Saint Albans,VT,15173.0,60757.0,921865961.0
1qz,Franklinville,NJ,10292.0,89570.0,921854440.0
8ka,Grove City,PA,15263.0,60394.0,921793622.0
5lq,Suncook,NH,11652.0,79110.0,921789720.0
7sj,Canal Fulton,OH,12832.0,71792.0,921234944.0
5wt,Sanford,ME,16623.0,55404.0,920980692.0
401,Lawrenceburg,TN,22412.0,41089.0,920886668.0
c9w,Barrington,NH,9293.0,99067.0,920629631.0
ipq,Beachwood,NJ,11274.0,81658.0,920612292.0
54r,Centralia,IL,21070.0,43682.0,920379740.0
cni,Leeds,AL,15392.0,59772.0,920010624.0
1yq,Laconia,NH,16573.0,55494.0,919702062.0
l0t,Boonsboro,MD,9979.0,92159.0,919654661.0
d6j,East Liverpool,OH,21975.0,41831.0,919236225.0
orw,Columbia Falls,MT,15673.0,58636.0,919002028.0
b9m,Winters,CA,10549.0,87097.0,918786253.0
32l,Blytheville,AR,21305.0,43097.0,918181585.0
a0h,Becker,MN,9946.0,92315.0,918164990.0
lxu,Linthicum Heights,MD,9715.0,94487.0,917941205.0
srt,Windsor Locks,CT,12732.0,72090.0,917849880.0
en0,Gladstone,OR,12984.0,70677.0,917670168.0
lcq,Elmer,NJ,12387.0,74052.0,917282124.0
ail,Tuscumbia,AL,19187.0,47738.0,915949006.0
ere,Williston,VT,10584.0,86508.0,915600672.0
lzi,Verona,PA,16693.0,54842.0,915477506.0
pig,Washington,IN,18737.0,48848.0,915264976.0
ufy,Fairview,PA,9492.0,96366.0,914706072.0
pba,Duncan,SC,14298.0,63858.0,913041684.0
3pm,Cloverdale,CA,11144.0,81905.0,912749320.0
lfy,Etters,PA,11440.0,79746.0,912294240.0
6eu,Fort George G Meade,MD,11340.0,80438.0,912166920.0
oji,Willow Street,PA,10669.0,85486.0,912050134.0
t4g,Polk City,IA,7197.0,126708.0,911917476.0
0v1,Dayton,TN,20191.0,45160.0,911825560.0
x4p,Shalimar,FL,10796.0,84375.0,910912500.0
wn2,Grantsville,UT,11844.0,76833.0,910010052.0
rmt,Portland,CT,9301.0,97754.0,909209954.0
4bu,Alpena,MI,21675.0,41941.0,909071175.0
6lh,Ludington,MI,17286.0,52578.0,908863308.0
b62,Waller,TX,11972.0,75886.0,908507192.0
x5l,Hot Springs Village,AR,16049.0,56595.0,908293155.0
y7a,Liberty,SC,15847.0,57315.0,908270805.0
3pq,Bound Brook,NJ,12100.0,75058.0,908201800.0
to1,Canton,TX,15358.0,59129.0,908103182.0
u1q,Blauvelt,NY,5294.0,171464.0,907730416.0
iqt,Canton,CT,10172.0,89178.0,907118616.0
spy,Red Hook,NY,10037.0,90268.0,906019916.0
bql,Saraland,AL,15500.0,58446.0,905913000.0
avl,Fort Mohave,AZ,15326.0,59108.0,905889208.0
egy,Shoreham,NY,6225.0,145463.0,905507175.0
yec,Boonville,IN,13566.0,66733.0,905299878.0
6gx,Reedsburg,WI,13717.0,65981.0,905061377.0
8dm,Aspen,CO,10814.0,83646.0,904547844.0
dfp,Clarkston,GA,24138.0,37473.0,904523274.0
0tw,Rogersville,MO,14170.0,63795.0,903975150.0
kqm,Arcata,CA,21193.0,42636.0,903584748.0
64i,Alexander City,AL,20208.0,44690.0,903095520.0
e2a,Warren,PA,17675.0,51091.0,903033425.0
0qm,Arvin,CA,22546.0,40045.0,902854570.0
93a,Juana Diaz,PR,43475.0,20765.0,902758375.0
rcm,Delhi,CA,14434.0,62533.0,902601322.0
2hc,Sandwich,IL,12170.0,74155.0,902466350.0
ta2,Pecos,TX,14265.0,63264.0,902460960.0
nl3,Port Townsend,WA,16070.0,56141.0,902185870.0
byv,Wyoming,MN,10925.0,82561.0,901978925.0
dn2,Hooper,UT,9218.0,97847.0,901953646.0
tzp,Dover,FL,15593.0,57834.0,901805562.0
pkm,Exeter,CA,14596.0,61782.0,901770072.0
cde,Fife,WA,11524.0,78243.0,901672332.0
6qk,Great Bend,KS,18493.0,48750.0,901533750.0
tj1,Harrison,TN,12010.0,75029.0,901098290.0
rv2,McGregor,TX,11151.0,80769.0,900655119.0
3xu,Monrovia,MD,6145.0,146520.0,900365400.0
pkq,Lake Hopatcong,NJ,8865.0,101538.0,900134370.0
viy,Oakdale,NY,8299.0,108372.0,899379228.0
xz2,Needville,TX,12133.0,74092.0,898958236.0
5jq,Alden,NY,12240.0,73431.0,898795440.0
sw1,Fairview,TN,12971.0,69290.0,898760590.0
vm1,Mitchell,SD,18719.0,47998.0,898474562.0
b3t,Bolton,MA,5356.0,167708.0,898244048.0
0rq,Columbus,NJ,9258.0,97008.0,898100064.0
j9h,Saint Peter,MN,14599.0,61515.0,898057485.0
a2t,Rising Sun,MD,11103.0,80863.0,897821889.0
9k1,Blountville,TN,14596.0,61505.0,897726980.0
unv,Oak Grove,MO,12124.0,74037.0,897624588.0
2mr,Social Circle,GA,10689.0,83947.0,897309483.0
n3y,Breinigsville,PA,11354.0,78975.0,896682150.0
ovy,Watervliet,NY,17945.0,49932.0,896029740.0
7tz,Chesterfield,NJ,5972.0,149967.0,895602924.0
shm,Grover Beach,CA,13481.0,66408.0,895246248.0
j6k,Paris,KY,18478.0,48447.0,895203666.0
f4p,Sorrento,FL,12191.0,73424.0,895111984.0
fpt,Uncasville,CT,11331.0,78984.0,894967704.0
4lz,Stewartsville,NJ,7143.0,125288.0,894932184.0
epv,Gautier,MS,17437.0,51316.0,894797092.0
83j,Ashville,OH,11346.0,78849.0,894620754.0
ibm,Saint Helena,CA,8527.0,104848.0,894038896.0
7kc,Richton Park,IL,13875.0,64425.0,893896875.0
f5h,Jordan,MN,9760.0,91581.0,893830560.0
ecj,Swansboro,NC,13768.0,64889.0,893391752.0
ywq,Ridgefield,NJ,11209.0,79696.0,893312464.0
f3c,Clarksville,IN,19667.0,45417.0,893216139.0
4np,Greensboro,GA,13104.0,68156.0,893116224.0
h8y,Hellertown,PA,12000.0,74394.0,892728000.0
wfu,Big Rapids,MI,21602.0,41315.0,892486630.0
tnj,Ironton,OH,21514.0,41481.0,892422234.0
tdy,Lake Ariel,PA,12960.0,68845.0,892231200.0
f8t,Southbridge,MA,16865.0,52900.0,892158500.0
gjp,Fruitland Park,FL,16508.0,54005.0,891514540.0
3jv,Barnhart,MO,10909.0,81702.0,891287118.0
k0l,Show Low,AZ,18416.0,48383.0,891021328.0
qd0,La Grande,OR,17388.0,51230.0,890787240.0
n8w,Minden,NV,10636.0,83720.0,890445920.0
tlr,Rex,GA,15720.0,56597.0,889704840.0
xbj,Coshocton,OH,18917.0,47026.0,889590842.0
4t2,El Campo,TX,17177.0,51788.0,889562476.0
1ot,Roxbury,MA,27426.0,32424.0,889260624.0
lch,Oakland,MI,6523.0,136317.0,889195791.0
d9z,Hubert,NC,16365.0,54317.0,888897705.0
v9e,Dupont,WA,9514.0,93405.0,888655170.0
5bu,Alto,MI,9216.0,96413.0,888542208.0
9s2,Sunnyvale,TX,6199.0,143295.0,888285705.0
2hv,Senatobia,MS,14383.0,61754.0,888207782.0
7f1,Brookshire,TX,13210.0,67236.0,888187560.0
say,Niles,OH,20170.0,44034.0,888165780.0
xat,Glenn Dale,MD,6172.0,143875.0,887996500.0
dfa,Laurens,SC,21044.0,42183.0,887699052.0
k2e,Madison Heights,VA,16480.0,53856.0,887546880.0
krx,New London,WI,14037.0,63228.0,887531436.0
82t,Sparrows Point,MD,9454.0,93864.0,887390256.0
ygx,Port Washington,WI,12788.0,69360.0,886975680.0
xap,Labelle,FL,23872.0,37155.0,886964160.0
huw,Laurel,MT,12300.0,72080.0,886584000.0
kph,Middleville,MI,11041.0,80291.0,886492931.0
sg0,Swanton,OH,13742.0,64485.0,886152870.0
fiy,Ontario,NY,11537.0,76778.0,885787786.0
nj2,Olmito,TX,12249.0,72306.0,885676194.0
bhl,Coolidge,AZ,17427.0,50785.0,885030195.0
3ut,Ellsworth,ME,14311.0,61797.0,884376867.0
5vx,Waupaca,WI,14989.0,58963.0,883796407.0
zdt,Winchendon,MA,10831.0,81582.0,883614642.0
53r,Bridgeview,IL,15998.0,55222.0,883441556.0
lgx,Portage,WI,14729.0,59971.0,883312859.0
qux,Shawano,WI,16547.0,53336.0,882550792.0
yt2,Dumas,TX,15349.0,57457.0,881907493.0
8t3,Kingston,WA,9273.0,95103.0,881890119.0
woa,Newberry,SC,21235.0,41523.0,881740905.0
ghm,Grand Terrace,CA,12559.0,70200.0,881641800.0
35t,Holbrook,MA,11051.0,79718.0,880963618.0
bvl,Gold Canyon,AZ,12888.0,68350.0,880894800.0
i7j,Fostoria,OH,18693.0,47106.0,880552458.0
e9i,Millbrook,AL,15559.0,56593.0,880530487.0
glv,Byram,MS,13073.0,67348.0,880440404.0
4zw,Whitefish,MT,13962.0,63039.0,880150518.0
pck,Paola,KS,12675.0,69400.0,879645000.0
jf1,Brazoria,TX,13965.0,62966.0,879320190.0
juq,Midland Park,NJ,7230.0,121607.0,879218610.0
wvp,Callahan,FL,13910.0,63203.0,879153730.0
5pm,Coarsegold,CA,12132.0,72446.0,878914872.0
mrr,Tyrone,GA,8706.0,100938.0,878766228.0
fhy,Valhalla,NY,8439.0,104112.0,878601168.0
tq3,La Center,WA,8761.0,100275.0,878509275.0
0mz,Wenonah,NJ,8895.0,98701.0,877945395.0
bfg,Waverly,IA,12428.0,70554.0,876845112.0
wuk,Tonganoxie,KS,10801.0,81160.0,876609160.0
nte,Salem,UT,9481.0,92413.0,876167653.0
zlr,Rockmart,GA,17906.0,48916.0,875889896.0
jxi,Marshall,VA,7838.0,111705.0,875543790.0
sl2,Groves,TX,15531.0,56336.0,874954416.0
6lt,Old Saybrook,CT,10072.0,86802.0,874269744.0
akq,Leonia,NJ,9059.0,96468.0,873903612.0
rgt,Union City,GA,22636.0,38606.0,873885416.0
gpt,Southport,CT,4540.0,192443.0,873691220.0
rll,Warrior,AL,14305.0,61037.0,873134285.0
wpx,Monroe,WI,15015.0,58148.0,873092220.0
t8q,Island Park,NY,8435.0,103508.0,873089980.0
ncx,Plover,WI,13893.0,62804.0,872535972.0
4gu,Plaquemine,LA,16667.0,52315.0,871934105.0
pvm,Hawaiian Gardens,CA,14170.0,61525.0,871809250.0
oyg,Wabash,IN,15931.0,54708.0,871553148.0
t2t,Parkton,MD,6775.0,128571.0,871068525.0
32k,Franklin,KY,17637.0,49385.0,871003245.0
5dr,Justice,IL,15318.0,56852.0,870858936.0
ujq,Woodstown,NJ,9125.0,95357.0,870132625.0
j3q,Clarence,NY,10158.0,85655.0,870083490.0
zvq,Pine Brook,NJ,5665.0,153500.0,869577500.0
q1p,Lake Placid,FL,20839.0,41713.0,869257207.0
a6i,Deatsville,AL,12833.0,67733.0,869217589.0
kem,Newman,CA,13571.0,64036.0,869032556.0
wsy,Columbia,PA,17802.0,48791.0,868577382.0
2sy,Connellsville,PA,18905.0,45931.0,868325555.0
lpq,Bedminster,NJ,7549.0,114924.0,867561276.0
2va,Lock Haven,PA,18195.0,47681.0,867555795.0
qmq,Weare,NH,9058.0,95775.0,867529950.0
ukq,Lanoka Harbor,NJ,8729.0,99357.0,867287253.0
ek2,Liberty,TX,16209.0,53506.0,867278754.0
isa,Belton,SC,17445.0,49715.0,867278175.0
h6v,Kirksville,MO,20947.0,41385.0,866891595.0
r8y,Haverford,PA,6277.0,138077.0,866709329.0
su3,Buckhannon,WV,20019.0,43253.0,865881807.0
kvh,Stevensville,MI,11012.0,78604.0,865587248.0
15l,Hope,AR,17268.0,50100.0,865126800.0
cyz,Hewitt,NJ,7824.0,110560.0,865021440.0
q4v,Fort Leonard Wood,MO,14759.0,58598.0,864847882.0
3l0,Orient,OH,13356.0,64719.0,864386964.0
v8j,Hinckley,OH,8028.0,107656.0,864262368.0
ost,Grafton,MA,7566.0,114226.0,864233916.0
svy,Washingtonville,NY,8830.0,97862.0,864121460.0
y4c,Demotte,IN,13615.0,63457.0,863967055.0
iyt,East Lyme,CT,7021.0,123000.0,863583000.0
y40,Noble,OK,12402.0,69625.0,863489250.0
uvy,Walden,NY,11774.0,73333.0,863422742.0
4sj,Cambridge,OH,20002.0,43133.0,862746266.0
shp,Belleview,FL,18592.0,46383.0,862352736.0
n8y,Honey Brook,PA,12145.0,70999.0,862282855.0
syj,Morehead City,NC,15147.0,56909.0,862000623.0
87t,Plainville,MA,9227.0,93388.0,861691076.0
de1,Rogersville,TN,20429.0,42103.0,860122187.0
9sq,East Rockaway,NY,9819.0,87596.0,860105124.0
n1p,Macclenny,FL,13495.0,63728.0,860009360.0
jrh,New Boston,MI,8803.0,97688.0,859947464.0
eyp,Eagle,CO,8475.0,101463.0,859898925.0
02c,Batesville,IN,11900.0,72235.0,859596500.0
4jq,Albertson,NY,7051.0,121861.0,859241911.0
nzq,Watchung,NJ,6186.0,138808.0,858666288.0
m22,Quinlan,TX,15912.0,53953.0,858500136.0
clv,Byhalia,MS,16885.0,50828.0,858230780.0
h6w,Scottsbluff,NE,17312.0,49574.0,858225088.0
kiz,Mountainside,NJ,6918.0,124000.0,857832000.0
dxv,Foristell,MO,8060.0,106422.0,857761320.0
m5a,Chester,SC,19813.0,43268.0,857268884.0
mpx,Milton,WI,11282.0,75959.0,856969438.0
a3z,Ogdensburg,NY,15870.0,53915.0,855631050.0
b8e,Carnation,WA,7200.0,118808.0,855417600.0
o0w,Blair,NE,12356.0,69006.0,852638136.0
bou,Clawson,MI,11852.0,71938.0,852609176.0
7mq,Atlantic Highlands,NJ,8306.0,102446.0,850916476.0
0gp,Sterling,CO,18005.0,47260.0,850916300.0
3pr,Thomaston,GA,22270.0,38195.0,850602650.0
mhv,Saltillo,MS,12538.0,67807.0,850164166.0
u5v,Hazelwood,MO,18310.0,46400.0,849584000.0
qtl,Ozark,AL,18922.0,44880.0,849219360.0
oka,Greenville,PA,17056.0,49790.0,849218240.0
lgh,Paw Paw,MI,12750.0,66521.0,848142750.0
1ip,Fruita,CO,16178.0,52384.0,847468352.0
wdq,Massena,NY,16179.0,52365.0,847213335.0
u9h,Saint Joseph,MN,11050.0,76660.0,847093000.0
l1v,Camdenton,MO,16055.0,52750.0,846901250.0
tpj,Rolesville,NC,7182.0,117911.0,846836802.0
0ze,Fort Belvoir,VA,9800.0,86385.0,846573000.0
wcu,Morgan City,LA,21351.0,39649.0,846545799.0
tbt,Hyannis,MA,14939.0,56646.0,846234594.0
qm3,Prosser,WA,14208.0,59536.0,845887488.0
e0h,Belle Plaine,MN,9518.0,88864.0,845807552.0
iwp,Clewiston,FL,21254.0,39792.0,845739168.0
gcq,Englewood Cliffs,NJ,5349.0,158042.0,845366658.0
9yl,Talladega,AL,25622.0,32986.0,845167292.0
w1i,Saunderstown,RI,6620.0,127563.0,844467060.0
690,Junction City,OR,13409.0,62953.0,844136777.0
yky,Somers,NY,8080.0,104464.0,844069120.0
u10,Glenpool,OK,12663.0,66628.0,843710364.0
cd3,East Troy,WI,10476.0,80506.0,843380856.0
2qk,Goddard,KS,8548.0,98646.0,843226008.0
y3t,Athol,MA,13609.0,61949.0,843063941.0
3az,East Syracuse,NY,13126.0,64219.0,842938594.0
ug2,La Marque,TX,16676.0,50532.0,842671632.0
i6z,Browns Summit,NC,12421.0,67823.0,842429483.0
owc,Streator,IL,18489.0,45550.0,842173950.0
0vq,Pittstown,NJ,5542.0,151940.0,842051480.0
fde,Granite Falls,WA,9993.0,84257.0,841980201.0
qjq,Wharton,NJ,10221.0,82301.0,841198521.0
zsl,Greenwood,AR,14279.0,58875.0,840676125.0
gdt,Whitinsville,MA,10439.0,80434.0,839650526.0
pom,Taft,CA,18389.0,45655.0,839549795.0
13z,Olean,NY,17567.0,47782.0,839386394.0
0yk,Haysville,KS,14580.0,57565.0,839297700.0
o8t,Spencer,MA,11942.0,70265.0,839104630.0
rix,Jackson,WI,9823.0,85417.0,839051191.0
s3t,Blackstone,MA,9249.0,90665.0,838560585.0
qzh,Wayland,MI,12423.0,67489.0,838415847.0
krj,Siler City,NC,18864.0,44440.0,838316160.0
tak,Cynthiana,KY,16527.0,50720.0,838249440.0
z8q,Johnson City,NY,17763.0,47184.0,838129392.0
tkm,Escalon,CA,12990.0,64508.0,837958920.0
ylu,Franklinton,LA,19028.0,44035.0,837897980.0
ysi,Arab,AL,17066.0,49046.0,837019036.0
gvl,Eloy,AZ,20455.0,40902.0,836650410.0
bcj,Tarboro,NC,19981.0,41869.0,836584489.0
fzq,Wallington,NJ,11553.0,72389.0,836310117.0
n50,Skiatook,OK,14864.0,56250.0,836100000.0
dmt,South Glastonbury,CT,5756.0,145243.0,836018708.0
xzi,Washington Crossing,PA,4395.0,190202.0,835937790.0
tkc,Poplar Grove,IL,10684.0,78239.0,835905476.0
a6h,Long Lake,MN,6027.0,138681.0,835830387.0
thg,Eldridge,IA,10421.0,80200.0,835764200.0
0dr,Jerseyville,IL,12599.0,66324.0,835616076.0
rpi,Orefield,PA,8600.0,97100.0,835060000.0
qnp,Fortson,GA,9077.0,91957.0,834693689.0
gvq,Pennsville,NJ,12291.0,67906.0,834632646.0
4ku,Saint Amant,LA,10206.0,81777.0,834616062.0
jwq,Roseland,NJ,5841.0,142776.0,833954616.0
xr0,Saint Marys,OH,12703.0,65635.0,833761405.0
56z,Carrboro,NC,14799.0,56339.0,833760861.0
fbq,Fredonia,NY,13891.0,60011.0,833612801.0
60g,Le Mars,IA,12021.0,69342.0,833560182.0
wiv,Bay Saint Louis,MS,19072.0,43685.0,833160320.0
su0,Wellington,OH,12005.0,69401.0,833159005.0
z2p,Melbourne Beach,FL,12150.0,68544.0,832809600.0
r0m,Littlerock,CA,14605.0,57003.0,832528815.0
o3g,Oskaloosa,IA,15088.0,55173.0,832450224.0
593,Delafield,WI,8031.0,103646.0,832381026.0
0di,New Market,AL,13229.0,62888.0,831945352.0
adu,Fraser,MI,14503.0,57345.0,831674535.0
qoy,Glenolden,PA,12984.0,64048.0,831599232.0
w5e,Sandston,VA,12523.0,66386.0,831351878.0
z4k,Lancaster,KY,14732.0,56393.0,830781676.0
u7a,Longs,SC,17153.0,48426.0,830651178.0
lze,Farmville,VA,18848.0,44069.0,830612512.0
mgy,Sea Cliff,NY,5183.0,160250.0,830575750.0
y1c,Wonder Lake,IL,10727.0,77401.0,830280527.0
1pq,Bogota,NJ,8375.0,99107.0,830021125.0
s6w,South Sioux City,NE,14579.0,56903.0,829588837.0
ett,Bethany,CT,5492.0,151034.0,829478728.0
0bj,Conneaut,OH,16394.0,50587.0,829323278.0
zdp,La Fayette,GA,20183.0,41058.0,828673614.0
ktj,Laurinburg,NC,24677.0,33579.0,828628983.0
hsj,Bucyrus,OH,17495.0,47357.0,828510715.0
5mp,Larkspur,CO,5998.0,138015.0,827813970.0
89e,Ephrata,WA,11740.0,70472.0,827341280.0
2wm,Ione,CA,11872.0,69648.0,826861056.0
trg,Bondurant,IA,8453.0,97813.0,826813289.0
q5t,Greenfield,MA,17611.0,46931.0,826501841.0
lky,Sound Beach,NY,7496.0,110156.0,825729376.0
jcq,Fairview,NJ,14218.0,58072.0,825667696.0
car,Star,ID,11281.0,73178.0,825521018.0
78t,Southwick,MA,9722.0,84896.0,825358912.0
neu,Fulton,MD,4721.0,174777.0,825122217.0
6vy,Waterford,NY,11774.0,70068.0,824980632.0
rmc,Monee,IL,9707.0,84970.0,824803790.0
xf0,Woodward,OK,15285.0,53947.0,824579895.0
alw,Warrenton,MO,15631.0,52743.0,824425833.0
5g2,Lampasas,TX,14169.0,58185.0,824423265.0
5lw,Waynesville,MO,12470.0,66100.0,824267000.0
diz,Pleasantville,NJ,19611.0,42009.0,823838499.0
hfh,Marshall,MN,15666.0,52570.0,823561620.0
xiz,Oaklyn,NJ,13533.0,60842.0,823374786.0
n8j,Huron,OH,12364.0,66554.0,822873656.0
24e,Prince George,VA,12370.0,66511.0,822741070.0
0va,Littlestown,PA,11024.0,74583.0,822202992.0
anu,Dorr,MI,10140.0,81037.0,821715180.0
zhl,Chino Valley,AZ,17032.0,48230.0,821453360.0
